timestamp,value,is_extreme
161,-2.0372279459937257,0
162,0.49868737564018373,0
163,-0.42243677871223911,0
164,0.5005397807665537,0
165,-0.50249535347378338,0
166,0.52957673009521744,0
167,0.80861235018203714,0
168,0.49025198248753932,0
169,0.35143905985459745,0
170,-0.37363644754571246,0
171,0.14716304344551057,0
172,-0.33725304558437152,0
173,-1.4954082002347455,0
174,-2.4742641345074157,0
175,-1.8068233898838131,0
176,0.13363254450338435,0
177,0.26689764917614572,0
178,0.094879793231034015,0
179,0.36172997418737007,0
180,1.5953857210567208,0
181,1.4956910782092332,0
182,0.78562563173364952,0
183,1.7347892154468085,0
184,1.8165878108190605,0
185,2.9890262406512402,0
186,2.5744554297428985,0
187,0.83509531207381849,0
188,-0.7000829495866101,0
189,1.0908615725619615,0
190,2.5963549788328661,0
191,1.8975647697836922,0
192,1.1348644946909661,0
193,2.3693358879949749,0
194,0.78842302835249201,0
195,-0.26398859627383275,0
196,0.43213591766997816,0
197,-0.04889638872360702,0
198,-0.044238977698956919,0
199,-0.19883408068367811,0
200,0.17850728425199106,0
201,1.5502876887153096,0
202,1.3308150578739932,0
203,1.7085908395760525,0
204,-0.6832994293701804,0
205,-0.5953579454262623,0
206,-1.3195166266338809,0
207,-2.2744263617307325,0
208,-2.6976934563133366,0
209,-2.4922782057514814,0
210,-1.0779200222451721,0
211,-2.1887287355357019,0
212,-1.7203514958341442,0
213,-1.8604506300008938,0
214,-1.8160335983626759,0
215,-0.45006905338553671,0
216,0.17806019429549669,0
217,1.4798462628791411,0
218,1.0293713310534125,0
219,0.12755445317202696,0
220,-0.12181525434287795,0
221,0.14504458779691923,0
222,0.29260902869124639,0
223,-0.85030084928036942,0
224,-0.58975089779642131,0
225,-0.24357238809823195,0
226,2.3226161270553347,0
227,3.7349375129259377,0
228,2.13470665978193,0
229,1.4203819662763679,0
230,-0.32713642881590865,0
231,-0.85241615701621343,0
232,-0.36632792202263031,0
233,0.91279128327012926,0
234,0.0011491888724949328,0
235,-0.65322708896980064,0
236,-2.6698707009144953,0
237,-2.298562481276504,0
238,-2.9012643968807663,0
239,-2.850450944870687,0
240,-3.1572215340641381,0
241,-2.6200397815038676,0
242,-3.8537602165597256,0
243,-4.5500534186387709,0
244,-1.5107956228827186,0
245,-2.4960590795802062,0
246,-3.0936328421188044,0
247,-0.63799274537372974,0
248,2.3946729729414229,0
249,0.74417174952779663,0
250,0.22708844283420676,0
251,0.52322630520787494,0
252,2.1472786885718924,0
253,0.73096587242927658,0
254,0.33949485200131146,0
255,1.0489334576627933,0
256,1.2739128405968534,0
257,0.64297420124738336,0
258,0.38055639648186557,0
259,-1.0704506911844893,0
260,-1.0945342969222567,0
261,-1.1420149275467604,0
262,-0.68144205241115241,0
263,-1.1004808607479379,0
264,-0.40884616605321139,0
265,0.68563888497725944,0
266,0.70394043565027364,0
267,0.91490875691942231,0
268,0.78508235311340524,0
269,0.62815027558213843,0
270,-0.21903781307713666,0
271,0.14126401121159868,0
272,0.015724610555789484,0
273,2.1057479973752264,0
274,3.2579533003754237,0
275,2.9922091928568402,0
276,1.6307101445907044,0
277,0.19215664368914576,0
278,1.3448682680401818,0
279,1.3386438395792841,0
280,1.551058475055038,0
281,-0.50373920693016205,0
282,0.52444711601405114,0
283,0.8739780310256039,0
284,-0.4112482595939948,0
285,-0.8005234151251448,0
286,-0.37670152774359633,0
287,-0.24889442383863347,0
288,-0.49128672487446179,0
289,-0.49651764796553027,0
290,-0.64919149657930963,0
291,-0.36679068516097918,0
292,1.1780594248643736,0
293,-1.6242109010397985,0
294,-1.5362189853415231,0
295,-1.0524627669007716,0
296,-0.54597622383351774,0
297,-0.80869556038810408,0
298,-2.4036782307890658,0
299,-1.594947100917143,0
300,0.45139253343047048,0
301,-1.1727473781717612,0
302,-0.074369888839220688,0
303,-0.38802113419427042,0
304,-0.37174125318426365,0
305,-1.35029151325136,0
306,-1.4146893829569649,0
307,0.16829308833338663,0
308,0.71728971265441632,0
309,2.3061433755334773,0
310,3.0223265894044755,0
311,2.856947950453157,0
312,4.0294928865303179,0
313,3.6625874679625534,0
314,3.7580581511671021,0
315,2.7098755673989734,0
316,2.2344462697783833,0
317,1.0901331925224298,0
318,1.861690488612797,0
319,0.31104876777537216,0
320,1.0311893566379591,0
321,0.6343004278052079,0
322,1.6786874357114856,0
323,2.0938189373004485,0
324,3.4957013074871606,0
325,3.5273357371283733,0
326,1.2498283340494583,0
327,0.93290949434136583,0
328,-0.42567959712172321,0
329,-0.85882352006365326,0
330,0.82416961722579896,0
331,1.2968695046783352,0
332,0.33856517516392182,0
333,-0.74286522630926144,0
334,-0.56151008817114845,0
335,-1.6657682199180466,0
336,-2.0037548533310185,0
337,-1.2909944111135712,0
338,0.12251650721583918,0
339,0.70677467799711113,0
340,-1.725869766200411,0
341,-1.076329083930069,0
342,-0.78902969391147737,0
343,-0.21733346975648887,0
344,1.4423429058460162,0
345,-0.90936395212792975,0
346,-1.3185945868934494,0
347,-0.463969346721405,0
348,-1.9527698768310664,0
349,-0.086266853411344213,0
350,0.29934312997158302,0
351,1.0860584898206704,0
352,0.29790313033474181,0
353,1.0520861942340041,0
354,1.9101405113762415,0
355,1.7609904292381615,0
356,1.6431932360892254,0
357,1.5848978281531063,0
358,0.40457299778310352,0
359,0.17612971798612992,0
360,-0.011618758063454859,0
361,0.37409885790273123,0
362,1.2991033332324795,0
363,-0.019253415392425755,0
364,-0.14041176263351823,0
365,1.3691261375521586,0
366,0.35171268122916288,0
367,-0.54087987230699008,0
368,-0.23039770601439852,0
369,0.66006702567380127,0
370,0.53947967609970038,0
371,1.7605443313167495,0
372,2.2652294476199266,0
373,2.6540036249860033,0
374,2.677319401312896,0
375,4.4695086213964021,0
376,3.3704452082510779,0
377,0.69283387453434875,0
378,2.1585214611446197,0
379,1.2691177379588703,0
380,1.1231746347101292,0
381,2.2080903926286304,0
382,0.16421277304397908,0
383,-1.1202769956709562,0
384,-2.4974995336556187,0
385,-2.7921359169499187,0
386,-1.7940721275429414,0
387,-0.91106985922158235,0
388,-0.45258170804871217,0
389,-1.7748312503313362,0
390,-3.7299684368977131,0
391,-2.9296211641277883,0
392,-2.8154729649405668,0
393,-1.7929926002358418,0
394,-0.73244045396740354,0
395,-0.44771093111524096,0
396,0.40196434048366098,0
397,0.55078284650199727,0
398,0.97069098280306454,0
399,0.071879523372569309,0
400,-0.12210779513340309,0
401,0.099089860550234776,0
402,0.89980036385760664,0
403,0.32609911886151327,0
404,0.78204655082132324,0
405,0.3597984487416796,0
406,0.17029659166521335,0
407,0.96575631535624373,0
408,-1.2204553187691609,0
409,-2.2728365830900898,0
410,-3.3004546639148926,0
411,-4.9739798509802196,0
412,-4.657448320939352,0
413,-2.9765247570237414,0
414,-2.666103872001568,0
415,-1.9350930156594022,0
416,-0.45885691581672927,0
417,0.9606005996143081,0
418,0.69934254496530701,0
419,1.9130599255416429,0
420,1.6225745988674236,0
421,0.46066145526647684,0
422,-0.22587118798555372,0
423,-1.6612334629534593,0
424,-2.2171206240964199,0
425,-2.1317131873515653,0
426,-0.90178553050265076,0
427,0.99934140676386318,0
428,-0.58270838996594942,0
429,-0.073339243712840618,0
430,-1.0992153341278068,0
431,-0.40467517883904353,0
432,-0.4548267937589614,0
433,-2.1947672608546993,0
434,-0.82751681711527525,0
435,-1.2670141665009513,0
436,-1.5475115715743155,0
437,-2.3077616685491424,0
438,-2.5004926115268695,0
439,-1.5725036485265784,0
440,-1.4472472597576684,0
441,-0.82913580552365373,0
442,-0.30138679049007933,0
443,1.0795522231361034,0
444,0.52085562764450355,0
445,-1.0601733147301289,0
446,0.21908376478787983,0
447,-0.15622116026695079,0
448,0.98961551636381628,0
449,1.1750695262735236,0
450,0.80891809081547394,0
451,0.99591036669867439,0
452,2.7477408534852392,0
453,4.2751732118419445,0
454,3.4895197046063346,0
455,2.9518063570021429,0
456,3.4376852430681,0
457,1.9044871616871331,0
458,1.8566601019679616,0
459,1.4594652336205132,0
460,1.4814803983539642,0
461,0.35181551273376566,0
462,-1.3081150831219563,0
463,-3.1194755024888572,0
464,-3.6129645149806939,0
465,-3.3490468969238885,0
466,-2.9724291041878725,0
467,-0.44071212092078116,0
468,0.75342367317067316,0
469,-0.35935217780508866,0
470,0.060226710206886025,0
471,-0.35889686818481625,0
472,-0.5714813325879482,0
473,-0.27185941665497659,0
474,0.40168358365141199,0
475,-0.017911616962885735,0
476,1.04952223916405,0
477,-0.302320434811164,0
478,-0.23551728548666276,0
479,2.4092598982065021,0
480,2.1504876611904771,0
481,3.1536046355585547,0
482,2.6144038866200523,0
483,2.6723002046258388,0
484,2.0810569693079795,0
485,1.494437994282179,0
486,0.41606799870032374,0
487,0.76315575791781232,0
488,-0.24101258285151805,0
489,0.4727751700322147,0
490,1.4635071404716817,0
491,1.5373371196145753,0
492,0.94362096213596858,0
493,1.208862349017471,0
494,0.65841682366756427,0
495,1.4622805843992008,0
496,-0.66158161669576288,0
497,-0.86487266147525654,0
498,-2.6827101243042031,0
499,-3.641228929670568,0
500,-1.549120913922545,0
501,-0.34411174916635012,0
502,-0.99476963261787055,0
503,-2.2983191621351935,0
504,-4.8031841675498059,0
505,-4.3860428419724791,0
506,-1.0884192613305812,0
507,-0.43585113760081762,0
508,-0.90825319613014366,0
509,-0.26152234740380875,0
510,-1.7701762309174898,0
511,-1.7134643474316273,0
512,-1.2712940049295636,0
513,-1.1031358557646995,0
514,-0.091702562921679109,0
515,0.27128317589870909,0
516,0.88535255882696429,0
517,0.019909764830812082,0
518,0.91374322027519772,0
519,2.3599315238441498,0
520,0.91779569942390726,0
521,-0.15345909617543396,0
522,1.2130170593798857,0
523,0.77906966080884832,0
524,2.0270771207136358,0
525,1.1791259846787248,0
526,2.3983463640136913,0
527,2.0501629080164054,0
528,1.8983591497358197,0
529,3.08340534145856,0
530,2.1049537957226772,0
531,0.7428409406531834,0
532,0.1457085444941924,0
533,0.56890078623849261,0
534,-1.1106384431897203,0
535,-0.25103985190065481,0
536,-0.73960319913826711,0
537,0.55613010142294972,0
538,-1.9493562237621118,0
539,-2.3460507541138584,0
540,-3.5633087545251891,0
541,-3.6768764699841041,0
542,-2.6938352748783405,0
543,-2.3342948453524275,0
544,-2.120813445229957,0
545,-1.8558356275640264,0
546,-1.2812802614312777,0
547,-2.0335602510881299,0
548,-0.9199985599714533,0
549,-0.073332877591678725,0
550,0.326371635582758,0
551,0.81763075121746964,0
552,0.95052260178263515,0
553,2.7954913841571756,0
554,2.1492989362732304,0
555,1.4123559306840079,0
556,0.37635716418982856,0
557,-0.73117693922597393,0
558,-1.8294133389818545,0
559,-2.352327984416402,0
560,-1.9525427691851931,0
561,-1.2277390868504401,0
562,-0.93104921092819026,0
563,-1.5103746461722651,0
564,-0.30811515291784897,0
565,0.49292054996666834,0
566,0.23468813255131768,0
567,-0.4651656386236579,0
568,0.17629540993087317,0
569,0.32900991543080299,0
570,-1.1849193270704053,0
571,-1.0159157176407292,0
572,-0.55069676203820239,0
573,-1.3402521961183158,0
574,-0.88235836405720969,0
575,-2.1607091765035569,0
576,-0.39238124119067463,0
577,0.93404499210689207,0
578,0.494718659382549,0
579,0.75922926534511237,0
580,-1.802538553523785,0
581,-2.5983785030843611,0
582,-2.3724817226196189,0
583,-2.9701183995225544,0
584,-1.6616982369873847,0
585,0.66793794115808613,0
586,-0.64226436650283303,0
587,-1.3512748972874591,0
588,-0.84557154952003699,0
589,0.93465890888359116,0
590,-0.47464718543303019,0
591,-0.13068162603948222,0
592,1.716753549981523,0
593,-0.27835630819404877,0
594,-1.5037542534010711,0
595,-1.6266100091816953,0
596,-1.8218764202007673,0
597,-0.64489984840696946,0
598,-0.27426015890473748,0
599,-1.9943701867659183,0
600,-1.0800857465119238,0
601,-1.4416074845651896,0
602,0.12116122928908735,0
603,-0.53065855300564979,0
604,-1.0611421255067555,0
605,-0.30778208960087294,0
606,0.5167008106562383,0
607,0.86146001246119419,0
608,-0.99642930741585278,0
609,-0.25910900600443121,0
610,-1.241595256477944,0
611,-0.75800009359409182,0
612,-2.0301345102743338,0
613,-1.1777854606764036,0
614,-1.7488272728484955,0
615,-2.6816964685393181,0
616,-1.4315370383490549,0
617,-0.90358510900249267,0
618,-1.3368448885948911,0
619,0.38170293814515133,0
620,-0.13529007105362134,0
621,-0.076124382871962409,0
622,0.20801394138103099,0
623,-0.4532547810237888,0
624,0.10853246858089827,0
625,-0.44662637230000585,0
626,-0.76893942005621385,0
627,0.74749110375837002,0
628,-0.44259316950573702,0
629,-2.76685486653408,0
630,-0.60254689821536989,0
631,2.0672904340347071,0
632,1.2485630817784341,0
633,-0.93798757519743792,0
634,-1.0608740363538942,0
635,-1.1349221789237847,0
636,-1.0978615841612849,0
637,-1.9916773092508762,0
638,-1.0137807049242236,0
639,-0.28651718865329279,0
640,-1.7236193707419407,0
641,-0.67969876489866488,0
642,1.5089259700269591,0
643,1.3791011084586271,0
644,0.76595572469839568,0
645,0.47076136535119528,0
646,0.99186585924951753,0
647,-0.93717891810760412,0
648,-0.58535243150878102,0
649,-0.85874589466983497,0
650,1.1608282972201773,0
651,0.75448990397118398,0
652,2.2714795342964669,0
653,0.71344292965516631,0
654,1.1580135105269251,0
655,1.2458110722127689,0
656,0.12760160990543279,0
657,0.27947740256128667,0
658,1.4361007588806298,0
659,0.82508890281790315,0
660,-1.0318915269154407,0
661,-0.84307604800979852,0
662,-1.5768839332003515,0
663,-1.6038480852241634,0
664,-1.3646662378644518,0
665,-2.7973852063070788,0
666,-3.853566504366341,0
667,-2.6007863679675478,0
668,-2.6033477905437188,0
669,-4.6474225742555424,0
670,-2.9330940227962987,0
671,-2.0741054629627991,0
672,-2.3731591944067234,0
673,-3.21535756658362,0
674,-1.7364781569525591,0
675,-1.0398319030016179,0
676,1.5507367602827791,0
677,1.6607780069511608,0
678,1.7163255468229437,0
679,1.2061325073497899,0
680,1.781681873080623,0
681,2.0504306997126522,0
682,2.8920695683353168,0
683,1.7923327360309689,0
684,0.99845871588081292,0
685,0.31966380179267023,0
686,1.0465327626131253,0
687,2.3356006503872324,0
688,1.4096400271604854,0
689,0.70293829393529728,0
690,0.87642785901803699,0
691,0.45538078720152819,0
692,1.3163582829011125,0
693,-1.1986906642981567,0
694,-1.78565757835542,0
695,-2.2109423966457822,0
696,-4.0891099297027704,0
697,-4.2349263881310204,0
698,-4.3030972263507428,0
699,-3.6435824355994244,0
700,-1.801900056819276,0
701,-1.6865806966461232,0
702,-2.3800782775880522,0
703,-1.961017163283971,0
704,-0.51964010918582759,0
705,-1.391670903463567,0
706,-2.0239116066923022,0
707,-1.0605803260796185,0
708,-1.0700003765944954,0
709,-0.208515610566122,0
710,-0.18045928024819438,0
711,0.55729622389101152,0
712,-0.5892411349278317,0
713,-0.48347755873053283,0
714,-0.59747206134758313,0
715,-1.6938685731821972,0
716,-2.9185728064144465,0
717,-1.6491092098568956,0
718,-1.6702397501034947,0
719,-2.3584720817301257,0
720,-1.982956602307433,0
721,-0.45834642449664376,0
722,-2.6474149849692381,0
723,-3.6145706778787168,0
724,-3.814542984198241,0
725,-1.5904555206382642,0
726,-0.98977743359131487,0
727,-0.024504706411825117,0
728,-1.1597646842556906,0
729,-2.0473476226750789,0
730,-1.1900643814173528,0
731,-0.89377717419843572,0
732,-0.16628292049462201,0
733,-0.32069732732414974,0
734,0.021585864595307203,0
735,0.17538777658135493,0
736,0.91807761035000934,0
737,1.5414703702244781,0
738,-0.38669569821218741,0
739,-2.5566251139106058,0
740,-1.0435546934769777,0
741,0.3528813384803543,0
742,-0.73831794872905399,0
743,-2.450489765528872,0
744,-1.8613569914158967,0
745,-0.558247366782188,0
746,10.779087044829199,1
747,14.930428208641638,1
748,10.334049619481583,1
749,-0.16836325865610502,0
750,-0.1232393152542296,0
751,-0.39785615608864006,0
752,-1.3333528305997282,0
753,0.98207338638350405,0
754,2.570827111178934,0
755,3.1927103724985759,0
756,1.6333179001897333,0
757,2.1616736444490656,0
758,2.3689653250571547,0
759,2.337717884249777,0
760,3.1198395744435987,0
761,3.1312428024161569,0
762,3.2450084782372612,0
763,3.2329130659620189,0
764,2.9271218607717211,0
765,0.55808635890319369,0
766,0.5300901645331122,0
767,-0.13211982722263543,0
768,-1.3855368194181288,0
769,0.57338716376632082,0
770,2.1877050718987601,0
771,3.10938465781462,0
772,2.7427211431075706,0
773,3.5448020354387135,0
774,2.8478948089527965,0
775,2.4811131240600166,0
776,0.89141912878603047,0
777,1.1101266075276643,0
778,0.94848721444654871,0
779,-0.54386234527722543,0
780,-0.48628698803837728,0
781,-0.4687591542875103,0
782,1.4225538432146319,0
783,2.0322564030851149,0
784,1.6372505615595581,0
785,1.5585877590487294,0
786,1.2910825853431818,0
787,0.82995208347899774,0
788,-0.41846553060508862,0
789,-0.48582430209100014,0
790,-1.1347576983253136,0
791,-2.1581216975833972,0
792,-1.2152755435191831,0
793,-0.58095577488211148,0
794,-2.2514721312737671,0
795,-1.923862342514141,0
796,-0.54338848811138929,0
797,0.62451294840720939,0
798,1.5254472016110063,0
799,1.259270968190265,0
800,0.16237144658306091,0
801,-0.95380167009161188,0
802,-0.41843643132293201,0
803,0.044530889306817367,0
804,1.3229558230505194,0
805,2.1583443087824992,0
806,1.5944467904948274,0
807,0.031351553534992638,0
808,-0.29402535418290371,0
809,-0.017989088535798309,0
810,-0.21647451621804273,0
811,-0.75107372105209003,0
812,-0.34797416187177321,0
813,-0.78233707090802906,0
814,-1.2539357404517972,0
815,-0.69169575805799832,0
816,-0.95534918657560353,0
817,-0.52017496028213084,0
818,-0.14293594537358201,0
819,-1.2537777573904403,0
820,-1.4842633297777645,0
821,0.25036627609425066,0
822,-0.96178649185888654,0
823,-2.8860836424576402,0
824,-4.1707120672086235,0
825,-3.3074597071902301,0
826,-2.6150504877194853,0
827,-2.2096512456007091,0
828,-0.55353116755206577,0
829,-3.1156593671445907,0
830,-2.0965936192848491,0
831,-0.11583669362430604,0
832,-1.2204501197911588,0
833,-1.3561666076228223,0
834,-1.8378252033268789,0
835,-2.364606208739032,0
836,-2.2179469720142655,0
837,-0.34687229392690777,0
838,1.5598888403459941,0
839,0.9119718472366477,0
840,2.6346376918537882,0
841,2.1432866304676557,0
842,3.4683203310752058,0
843,2.6813576152066729,0
844,2.2761439182114827,0
845,2.1863896072120208,0
846,4.927965365137152,0
847,4.7936578669545113,0
848,3.1276617636121458,0
849,3.4711272811655749,0
850,2.4150692878481186,0
851,1.4423052473772857,0
852,2.0624455577939398,0
853,1.6810420340063048,0
854,1.6234095417168499,0
855,1.3127128552387726,0
856,1.3867534107964528,0
857,1.5343686260733114,0
858,-0.70947203184676622,0
859,0.098995043132120597,0
860,-0.90282338532460416,0
861,-2.1645578438190949,0
862,-1.7900575189139583,0
863,-1.3480650118167123,0
864,-1.7719581740256505,0
865,-0.58653468155254618,0
866,-1.811402911612944,0
867,-1.8560660780629141,0
868,-2.0697269973833321,0
869,-1.702368868246005,0
870,-1.0830308099495651,0
871,-1.8743175975831967,0
872,-0.7751714006103293,0
873,-0.55713475215356378,0
874,-2.3376540550347613,0
875,-3.8287146844248401,0
876,-3.0752910404691836,0
877,-2.6812001501617009,0
878,-2.2483802337039944,0
879,-1.8266866434934137,0
880,-1.2357894752845502,0
881,-0.040981970379340482,0
882,-1.1438904772210305,0
883,-2.0870839746776193,0
884,-2.7629910376294777,0
885,-1.9214761629348756,0
886,-0.29223355170145493,0
887,-0.6651262796006745,0
888,-3.0338008678401942,0
889,-4.1310335568825316,0
890,-4.1378635683020368,0
891,-3.8680197421368443,0
892,-3.502804420964202,0
893,-2.7636624137904446,0
894,-2.5226762618548029,0
895,-0.96880139894043538,0
896,-1.4510584248337171,0
897,-2.0231646993425167,0
898,-1.1396562209535519,0
899,-2.447367046688961,0
900,-1.5682019320311666,0
901,-1.1520083618986667,0
902,-1.0690491794371009,0
903,0.73303676359958159,0
904,-0.035778034415052673,0
905,2.0316757429920362,0
906,1.3999091451655297,0
907,-0.15708912883780446,0
908,-0.055751722075418272,0
909,-1.1208465779791028,0
910,-1.6484331101967826,0
911,-0.92171318814193515,0
912,-0.18178846186342335,0
913,-0.7675984697449969,0
914,0.37332636925040308,0
915,1.4561688534214565,0
916,2.6012368393004559,0
917,2.6104028785660871,0
918,3.4517510149385684,0
919,0.88060238397679735,0
920,0.38657535855297531,0
921,-0.55774496948104602,0
922,-0.32697011445744473,0
923,-0.83302531076269304,0
924,-0.83257809055988685,0
925,1.2161124077561398,0
926,0.80317012978453362,0
927,1.0563284210178407,0
928,0.61279340689003747,0
929,0.5659480134688637,0
930,0.45877509121116244,0
931,0.81534413894208946,0
932,1.8175828467008486,0
933,3.1014602749640083,0
934,2.7907883018803736,0
935,2.822177527539901,0
936,1.1068775128463542,0
937,0.79762526786146282,0
938,1.5783896791727594,0
939,2.1286803817553608,0
940,1.9145540381993389,0
941,2.4180371901274236,0
942,2.4251964610957577,0
943,3.140463427135928,0
944,2.8017298986658536,0
945,1.8856856033616485,0
946,1.8443897396223425,0
947,-1.4550825841549015,0
948,-0.78118033093887185,0
949,-4.2733570899658808,0
950,-5.1421490793781235,0
951,-3.6619506625615146,0
952,-2.4520311927824165,0
953,-3.1240537343658641,0
954,-3.2113450293716301,0
955,-1.1985350348831725,0
956,-1.442858159479214,0
957,1.0886337848196137,0
958,0.86898717467934483,0
959,1.1032259166247427,0
960,2.4994551317984017,0
961,2.130591221632141,0
962,0.70212899661491157,0
963,0.4519757455976392,0
964,0.32596986028802044,0
965,-1.1039657639711491,0
966,-1.1390046825177427,0
967,-1.6533958400116309,0
968,-0.3983589148218708,0
969,-0.28407525767224101,0
970,-0.51005595528536285,0
971,-0.51422669485086658,0
972,-0.18825933747452717,0
973,0.46620672971015809,0
974,-0.62674684490125487,0
975,-1.5429851085422759,0
976,-0.12970887143129084,0
977,-0.51610396934976333,0
978,-1.8297252680766847,0
979,-1.0199675050782433,0
980,-0.35260419802990778,0
981,-1.8127986156806326,0
982,-1.2207571770809,0
983,-0.24102264923634642,0
984,0.18156833231718592,0
985,0.77723614961514409,0
986,-0.78248017839863371,0
987,-0.29494398772271141,0
988,-0.53857494964861563,0
989,-0.91365011844353727,0
990,0.13963551466489665,0
991,1.5909829224061474,0
992,3.0671563925252769,0
993,3.7685329855261269,0
994,2.9050922067907181,0
995,2.6767939284589177,0
996,2.9082580145513779,0
997,2.4477843609405645,0
998,2.088991676663996,0
999,2.4949464732073787,0
1000,1.936674532539971,0
1001,0.82005268965831546,0
1002,0.24156908589079384,0
1003,0.82716564644637747,0
1004,0.66472580835705775,0
1005,0.87199062355398405,0
1006,1.3676717410453771,0
1007,0.71929592993869229,0
1008,1.33168490758076,0
1009,1.4441905295230024,0
1010,-0.07946066329307655,0
1011,1.378736260551783,0
1012,0.60224426468451031,0
1013,-1.1732999314375756,0
1014,-1.983683654736363,0
1015,-2.6079920844674125,0
1016,-2.0342203489163966,0
1017,-1.9012267846793547,0
1018,-1.8578133953840767,0
1019,-0.86654875082478267,0
1020,-0.35336363946712235,0
1021,0.033356959070588332,0
1022,0.43651402458516331,0
1023,0.96534588767036889,0
1024,-1.3356766316411477,0
1025,-1.4329795575773794,0
1026,-3.3265937105513776,0
1027,-2.6252150416433069,0
1028,-2.1048050055389909,0
1029,-0.63831172964151262,0
1030,0.6769850090079107,0
1031,0.74436305545869597,0
1032,0.095129366970056917,0
1033,0.56126460612178342,0
